findings,label
"The US patient costs varied by dialysis modality, with the lowest for pooled meta-analysis. .  rons.) The US dialysis organization and its aspects of clinic personnel and systems may be the reason for the substantial variations in economic benefits and cost-effectiveness reported by others.  rons.",0
"The patient's vital sign improved under observation, and he recovered without any complications.-central-nerve injury was not seen. 3. Subcutaneous emphysema was observed after anesthesia, localized on the inner side of the postauricular region.  KEY WORDS: epidural catheterization; nose intubation; anesthesia; subcutaneous emphysema; subcutaneous emphysema.). ",0
"ulcers were found in the cardia in 5 patients (52%), the antrum in 3 (46%), and both regions in 2 (46%).  LHRH agonists are effective and have a well-established place in the treatment of endometriosis and uterine fibromyomas.  HMG COH. (human menopausal gonadotropin): gold standard for the treatment of endometriosis.",0
"of the patients were found had the following: incontinentia pigmenti: 25 (66%), familial polyposis, two (5%); Crohn's disease, two (5%); and duodenal lymphangiectasia. I. [Corrected], 12 (30%). [corrected].]. • FAP with colonic polyps. • Proptosis: 85 (23%), constipation: 85 (23%), perianal fissures: 65 (17%)",0
"Extent of disease was not significantly different in OPS vs.), which is defined as a number of erosions equal to or greater than two thirds of the length of the stomach.  cm).).) Esophagitis did not differ significantly between group A and B (p less than 0.3) and ""other complications"" did not develop in any patient.",0
"The CHEC group performed significantly better than the control group on domains of pelvic organ prolapse and fecal incontinence., particularly domain 1: pelvic organ prolapse: 2.7 ± 2.2 vs., 3.8 ± 2.3 (p = 0.04); domain 2: fecal incontinence: 1.5 ± 2.6 vs 3.3 ± 3.3 (p = 0.03).  Non-operative treatment of pelvic organ prolapse with or without incontinence provides better symptomatic improvement than operative treatment.",0
"endoscopy, 1059 (95.44%), 7 (0.77%); control, 942 (88.82%); surgery, 326 (34.66%); puncture, 647 (69.23%).  TEACHING POINTS: 1) technical difficulties are common, especially in central arteriovenous fistulas.] b) and 3) access is sought in almost all cases; less difficult are the choice of a pre-TEAC",0
A diagnosis of Burkitt-type Hepatoblastoma was made. Results endoscopy: A complete examination revealed no bleeding or abnormal findings. .).  AT 250 WORDS)] VITAL TEXT classification of hepatic tumors is an effective method in assessing the prognosis.  ATRECTION OF RATS.,0
"(1) EAV was detected in 10 / 18 with oesophagitis.] vs 1 / 13 with chronic esophagitis and (2) EAV was associated with oesophageal strictures in seven (47%) patients with oesophagitis. ""and was without strictures in all patients without oesophageal stenosis.""; (3) HEA was not detected by EAV but was present in four cases with oesophagitis and in one case without oesophageal stenosis; (4) EAV was also detected in",0
"- seven studies (12 percent) showed that the level of supraglottis infiltration at the first endoscopy was constant or slightly increased after 24 hours, when afterwards it decreased.  The authors conclude that the degree of supraglottis infiltration at the moment of initial endoscopy was not a reliable prognostic indicator of post-endoscopic laryngeal edema. ",0
"Findings endoscopy:: Eighty percent patients (32 / 40) were satisfied with the diagnostic accuracy of nasopharyngoscopy. ""Grading nurses completed all three feedback questionnaires."" Conclusion:: Viewing ThyPRO videos improved the provider's confidence in identifying abnormalities of the floor of the mouth in patients with hoarseness. ""All learners thought the video was clear and sufficiently informative."" Video demonstrations could effectively improve the diagnostic accuracy of direct laryngoscopy for patients with hoarseness, and additional investigations may be",0
"The mean grade of severity was significantly different between lesions and biopsies from other sites. 2% for hemorrhoids, 2-5% for fissures, 6-7% for oedema, pustules, and 4-6% for erythema. ""It was better than for the improvement in the degree of the erythema (p less than.001)."" The histological grading was as useful as endoscopy, being better at detecting erosive activity and less painful for patients.",0
"Dilation and sclerotherapy (sclerosing agent, Lipiodol, absolute alcohol, ethanol) were done for all patients.. II: Another 5-day course of tetracycline hydrochloride. IV: When sclerosing agent was administered alone, complete regression of lesions was seen within 48-72 hours. .  fore Comparison between direct sclerosing therapy and sclerosing agents for extrahepatic varices proved to be almost equivalent in our cases.",0
"Group 1 (n = 35) received normal saline 1%, Group 2 (n = 35) was administered Enoxaparin sodium 30 mg and Group 3 (n = 35) received Metacebuzinium 72 mg 2 hours after the procedures.  HEXOD PRESSURE: Fifteen patients in each group have been followed as far as possible.",0
"an indicator of premature cooling.  CONCLUSIONS: The presence of subtle gastric epithelial damage already detectable at endoscopy suggests that careful questioning of young smokers who smoke may be more important than is generally recognized. I. Obliterative, chronic and severely atrophic gastritis and / or Helicobacter pylori infection. The extent of gastric pathology does not seem to be dependent on the amount of nicotine available.",0
"Findings endoscopy:, in 20 patients (71.4%), urease test was positive and only in two patients of the 36 who underwent biopsy biopsies (5.6%), there was was urease positive test, there were nineteen species of Helicobacter pylori, there were more in 12 patients who were non infected with urease negative bacteria in upper gastric mucosa than the infections of Helicobacter pylori were with urease positive bacteria. A reduction in inflammation and muscle atrophy, lymphocytes infiltration and eradication of Helicobacter pylori infection.",0
"The number of the stricture's types was totally unknown. Value of severity classification.  HISTOLOGY: Based on histology and the detection of lesions that had to be treated, we arrived at three different classes: Class A: 15% patients had total chronic atrophic gastritis (without other pathologies), a moderate degree of fundic gland atrophy, or both.",0
"Cytoreduction rate was 47.1%, and perioperative mortality was 3.1% (n = 2). An improvement in clinical response rate and disease control rate was recorded.  Rationale for combination therapy with platinum compounds and paclitaxel as initial therapy. ""Novel approach to platinum treatment should be of major interest to stage III and IV adenocarcinoma of the female urinary bladder.""",0
"Nasal obstruction can be more severe in THD compared to CH patients. Clinical signs and symptoms of THD, particularly nasal obstruction, are almost uniformly similar between both types of patients, only nasal congestion, sneezing, and rhinorrhea are significantly more severe in CH patients. (ABSTRACT TRUNCATED AT 400 WORDS).) The distinctions in the clinical features of THD and CH seem to be based primarily on pathophysiological mechanisms, however, these differences must be evaluated in conjunction with the characteristics",0
minimum of 1 year.  rac) Finnegan major complications have been shown to have a good prognosis and complete resolution. . )) Duodenal obstruction at the level of the anastomosis is an entity that can lead to pancreatic fistulae. ),0
"Two per cent (48) of the women had an abnormal endoscopic examination, the primary diagnosis being erosive gastritis in 51 women and Barrett's oesophagus in 12 women.  BACKGROUND: Half the women presenting to endoscopists have abnormal endoscopic findings; the two main causes of significant findings are erosive gastritis and Barrett's oesophagus.  Am.",0
"Olmesartan potassium and amlodipine besylate significantly decreased the numbers of polyps and the mean diameter of the largest polyp in larger colon. The incidence of adverse events was similar in the two study groups. 1. A 2-year study of phase 3 (ClinicalTrials.gov identifier: NCT00155526). (AA) Result: The reduction of polyp prevalence and degree was statistically significant in olmesartan and amlodipine treatment groups, respectively (p < 0.0001).",0
"esogastric divisum (EDS) is diagnosed in ~ 1 / 3 of the general population and is associated with severe disease and significantly more risk of mortality. (1) Some patients with EDS may be asymptomatic and present with hiatal hernia only on imaging studies. (1). (2-6) In a small, but notable subgroup of patients with EDS, we have identified an additional rare variant of EDS in which EDS is associated with transient organic gastric stenosis.",0
"The small-intestinal changes were consistent with a malign pathology.  Laryngoscope, 126: 1366-1370, 2016.]. [J Pediatr Adv Oncol 114: 79-81, 2016]. [J Pediatr Ophthalmol 3: (Suppl 4), S74-84, 2016].",0
"The mean age was 25 years in endoscopy and 35 years in OPD, respectively (Conclusion: Presenting with unexplained diarrhea should give timely treatment due to high mortality, which can be reduced by awareness of the risk factors. (Chin J, Zilperua J, Chin J, Chu WJ, Xia P.). (Eur J Crit Care Med 2019; 16 (10): 1025-1035).",0
gastric outlet obstruction caused by invagination: chronic cholecystitis in a patient on chronic prednisone therapy.  4.  5.].  Reflex tachycardia observed during endoscopy also is a known complication of intraesophageal intubation.  8.) Desflurane is no longer considered to be a safe technique for short or long duration endotracheal intubation.,0
"We conclude that 10 wk of exercise training has little or no effect on exercise-induced asthma in the majority of asthmatic patients, and that the perceived benefit from exercise is not attributable to an increase in symptom-free exercise tolerance or physical fitness.  RATIONS: The purpose of this review is to identify and understand the mechanisms underlying the small, transient, or inconsistent, effects of exercise training on exercise-induced asthma.",0
"38 subjects were included, with 8 false positives (21.2%). RESULTS: Only the longitudinal lengthening of first dominant upper limb was significant for the detection of DLDs and we developed a model to predict whether any limb is a digital or brachial-digital junction. CONCLUSION: This is the first study investigating the upper limb longitudinal lengthening in DLDs, and the results highlight that proximal components in the upper limb will likely display DLDs and that these characteristics should be considered in routine office assessment",0
"34 patients (22 men and 12 women; mean age: 65.10 ± 10.51 years) with initial endoscopic oesophagogastrectomy identified nine patients with postoperative stenosis and three patients with postoperative anastomotic stricture, respectively. (4) Other findings endoscopic findings endoscopy: (1) stenosing cancer uncovered after biopsy in one patient with postoperative anastomotic stricture. (2) Uncovering cancer in one patient with stenosing cancer in one patient with postoperative anastomotic stricture in one patient with postoperative stenosing",0
"Endoscopic images show that all patients with cancer in this study were tumour-negative at diagnosis and seven in-transit metastasis were detected in five.) Treated as at-risk, neoadjuvant treatment within four weeks of surgery in these seven patients led to curative resections for six patients with oesophageal cancers, three with gastric cancers and one with colonic cancer.  APPLICATIONS: Neoplasms may be present at diagnosis, being detected by endoscopy at the time of diagnosis.",0
"the second papilla was found at either side of the lip in both sides.  LEARNING POINTS: Early diagnosis and treatment of NUC can prevent progress of disease and avoids any surgery that is necessary, and it is the responsibility of the gastroenterologist to rule out NUC. . ",0
"The diagnostic yields of baseline [70% (95% CI: 53-85%)] and follow-up [61% (95% CI: 37-83%)] endoscopy were identical and significant endoscopic findings occurred in 24 (4%) and 16 (1%) patients, respectively. I. : (a), endoscopy is a reliable predictor of outcome in duodenal ulcers disease of the elderly.",0
"(1) DL revealed the greatest risk of having adverse events and had a 3.784-fold greater risk of bleeding compared with MPD alone. ""Overall, no difference was found in the rate of adverse events between group I and group II."" (2) MPD had the highest bleeding risk of any anatomical site. ""Our data revealed that NGT from both groups were associated with a higher bleeding risk, while LS from group II had the highest bleeding risk of any anatomical site",0
"Although biopsy was positive in 4 children, in only 3 with GI symptoms, abnormal endoscopic findings were encountered; in the remaining children without GI symptoms, an endoscopic diagnosis of Giardia duodenalis infection was made. in 6 (23%) children who had been examined, while it was found in only 1 (5%) of those who were not examined. ""Histomorphologic examination of biopsy specimens: Giardia duodenalis infection (n = 8) was noted in 4 children.",0
"Except for one case of duodenitis, no side effects related to the treatment were observed in any of the patients.  c) Recidivism: 6 patients died after discharge of the case-control study and these patients were matched to 3 control patients.  c) Acute effects of aggression; Obsessionality: The results of the initial part of the case-control study were significantly different in patients and control",0
abnormal mucosa was present in 46%..]; malignancy was detected in 7%.].); significant HV disease was present in 10%; high-grade adenoma or larger was present in 25%; high-grade dysplasia was present in 39%.); significant HV disease was present in 73%; malignancy was present in 5%; high-grade dysplasia was present in 12%; significant HV disease was present in 29%; and significant HV dysplasia was present,0
"PACI score was not associated with the degree of hypoxemia and hypercapnia, venous gas analysis failed to identify any hypoxemic or hypercapnic patients, but all patients with PACI score ≥ 25 had hypercapnia. ""Conclusion: Hypoxia and hypercapnia can affect physical activity in acute stroke patients."" Clinical Trial Registration: www.clinicaltrials.gov (NCT02569117). ""Retrospectively registered on 3 September 2015.",0
"complications were generally mild and could be managed conservatively; therefore, no further treatment was required. and (c) catheterization: constant outflow of urine via a J-catheter is necessary to maintain a functioning stoma. "" CONTROL GROUP: the two groups of patients did not differ significantly with regard to age, sex, duration of symptoms, type of operation.",0
"44% were giardiasis, 26% hookworm and 20% active discitis. ""B) Recording of rectal symptoms: 42% had giardiasis, 45% hookworm and 54% discitis."" C) Esophageal symptoms: 10% had giardiasis, 15% hookworm and 13% discitis, which was the commonest among black children. ",0
showed opacification of the Bony Nostril in 3 (75%) and a dry mouth in all patients. 'Continuous Pain during swallowing finding: always associated with a dry mouth.' Normal manometry findings: coordination between upper airway and swallowing-specific muscles.  URONARY RESULTS: Patients treated by MoToriacs have an uninterrupted swallowing time.,0
"Television offers valuable and healthy entertainment to children and families and has lasting effects on memory, theory of mind, and fluid reasoning. 'Considering children's search for entertainment as the space in which many individuals find it, I consider an analogy between entertainment and magical therapy, concluding that both work on the development of personal meaning based on the sensual realm.",0
"First line diagnostic may be abdominal ultrasound (68.7%), followed by rigid esophagogastroduodenoscopy (11.1%), flexible esophagogastroduodenoscopy (GOR: 11.1%) and endoscopic retrograde cholangiopancreatography (7.8%). ""(diagnosis first"" was required) (12.5%) esophagogastroduodenoscopy, GOR (13.6%), flexible esophagogastroduodenoscopy (10.4%), flexible sigmoidoscopy (3.5%).",0
"The operation lasted about 40 minutes in both groups. ± U -F-P-C, NG-P-C. (NG), and G3M, most probably because of insufficient manual handling of the G-tube and the insertion of 2 sutures of the stoma.  250 WORDS: Suturing, Endoscopy, Stoma. + stoma, Stoma-anchoring with Cap, Sutures, J stoma.",0
A 3.5 mm incision was made from the antrum to the proximal side of the mucous membrane with a bougie. Clinical symptoms and quality-of-life assessments were done every week for the first month and every week thereafter.  3.) Operative management: No adverse postoperative endoscopic findings were recorded in spite of a 2.5 cm laceration involving the Vater's orifice.,0
"patients were less convinced in 9.1% [IQR 4.4-22.7] when they would have seen the suspected lesions (P =.004).  BACKGROUND: In children with CD the diagnosis is often complex and accurate diagnosis is difficult to achieve.) Traditionally endoscopy has been considered the gold standard for confirming the diagnosis.  BACKGROUND: In children with gastrointestinal complaints, histological proof of inflammatory changes in the duodenum and / or proximal jejunum",0
"Sensitivity, specificity and diagnostic accuracy of upper GI endoscopy (UGIE) for detecting tumors of the esophagus, stomach and small intestine. / Key Messages: UGIE is, in case of a suspicious lesion, a valuable tool for a rational management.  KEY WORDS: GI tumor: Endoscopy.  IMPLICATIONS FOR NURSING PRACTICE: Endoscopy is a readily accessible and valuable medical examination in a wide range of",0
"the median number of total lesions was 1.5 (range 1-2) and median Ki-67 labeling index was 68% (range 0-250).  Head and neck melanoma.) and melanoma metastasis (brain, liver, lung, retroperitoneum).) have clinically indolent courses, and the majority of patients die from their disease rather than disease related to therapy.",0
"correlation with endoscopic and histological results of 200 samples from patients with dyspepsia of various origins, showed 91 gastritis, 77 esophagitis, 33 duodenitis and 4 ulcer.) Panendoscopy: gastroduodenoscopy, followed by antrectomy and histological examination of gastric, duodenal and esophageal mucosa., Correlation with endoscopic and histological results of gastric, duodenal and esophageal mucosa. ",0
"20 / 56 (35%) and complete clearance in 27 / 56 (48%) of patients were observed.). (There were high rates of adverse events, including 5.9% (n = 3 / 52) in patients with locally advanced disease who underwent postoperative radiotherapy with concomitant carboplatin and capecitabine and 75.8% (13 / 17) with unlocalized disease undergoing chemoradiotherapy with pre-operative radiotherapy or chemoradiotherapy with oxaliplatin.",0
"total 28 bleeding sites were detected, 39 ulcers and 5 false-negative results were diagnosed by noncontrast barium enema.  RKGS.) CONCLUSION: Although endoscopy is the primary approach for localization of acute or recurrent bleeding, the use of RKGS shows a significantly higher specificity and accuracy than endoscopy.  ravages an empiric therapeutic nihilism when the clinical suspicion of acute or recurrent bleeding is elevated.",0
"In 647 cases (60.6%) of eosinophilic esophagitis, biopsy specimens were obtained, and in 174 cases (16.9%), biopsy specimens were obtained only at the initial examination.  PAR is a critical test for assessing disease severity.  PCR: The key to effective treatment of EoE lies in establishing the etiology.",0
"erythema, imparied folds, erosions, and localized erythema without ulcer.% In peptic ulcer disease, CagA and VacA are very frequently found.). (ABSTRACT TRUNCATED AT 400 WORDS) --Focal mucosal inflammation is highly associated with the development of peptic ulcer disease and the extent of intestinal metaplasia and dysplasia (duodenal villous atrophy). This lesion may be a crucial element in the development of gastric carcinoma.",0
"Our results showed up to 14% of patients with defective pH in acid emission when the drug is taken. A significantly higher prevalence of defective esophageal acid exposure (p < 0.01) and higher number of duodenal ulcers (p < 0.03) were found in the patients with defective acid, and both groups significantly differed in the non-acid reflux pattern in comparison with normal controls. [Mean LES pH: 6 (3.7-7.2) in patients with defective esophageal acid exposure and 3.7 (2-",0
"The median age was 67 years (range, 46 to 86 years), median hospital stay 15 days (range, 6 to 24 days), and median LOS 6 days (range, 3 to 25 days). ""According to VA A"" and ""VA B"" grading. ""A useful prognostic classification was provided by numeric analysis which divides the sample into four groups: C1, ≤ 2 + H VAS scores < 2 points; C2, 2-3 + H VAS scores",0
reported success rate of treatment was 52 / 53 (98.5%) in group 1 and 38 / 47 (80%) in group 2 (P = 0.001).  CONCLUSIONS: Swallowing endoscopy of the pharynx allows the determination of the following therapeutic policy in patients with pharyngeal dysphagia: no therapy; swallow function recovered during conservative treatment with metoclopramide; diet therapy; or dysphagia due to gastroesophageal reflux.,0
The quality of the histopathologic assessment of the endoscopical findings of reaginic provocation tests was higher in the AGA group. High levels of anti-AGA IgA antibodies in the serum are better parameters of mucosal sensitivity to AGA than are anti-ECA antibodies. Results gastroscopy: The quality of the endoscopic assessment of the endoscopic findings of the reaginic provocation test was better in the AGA group than in the control group (p = 0.0052).,0
6 (35.3%) of 17 ulcerative colitis patients and 0 (0%) of 19 celiac disease patients had abnormalities.  BACKGROUND: The prevalence of preendoscopic endoscopic abnormalities in symptomatic patients differs between patients with ulcerative colitis (UC) and celiac disease (CD).  BACKGROUND: High-resolution endoscopy reveals atypical or unusual endoscopic findings that are important to differentiate CD from UC.,0
"gastroesophageal reflux of bile pigments, of pigment gallstones, and of wine, beverage (pigment), sausages and juice (polyphenol) respectively, were recorded. ""Gastro intestinal symptoms were recorded using the means of a questionnaire."" Gall was the main symptoms (> 30%). ""Gallstone disease"" and ""digestive diseases in cholecystectomy"" were the most frequent (75%) indications for gastroscopy.",0
"Ten (65.2%) patients showed superficial lesions on endoscopy, and 11 (53.9%) had signs of active mucosa involvement on biopsy. ""Conclusion: EPIT is a valid method to detect and to differentiate primary gastric lymphoma from the gastric cancer in patients with gastric lymphoma."" Degrees of malignancy of gastric lymphoma are different from the upper endoscopy. ""In light of these findings, we suggest a role of multiresolution endoscopy to guide gastric lymphoma diagnosis and follow-up",0
"70% of the patients suffered from non-ulcer dyspepsia; 43% from early erosive oesophagitis; 32% from dyspepsia and gastro-oesophageal reflux disease. 'Patient anxiety: 100% with clear or sub-optimal history or no one; 80% at interview; 66% answered' neutral 'on questionnaire; 100% wished to have endoscopy, but 18% thought this had no impact on management.",0
"Group 1 included patients with secondary enophthalmos which was maximal in 10 / 12 patients and was longer than 1 cm in 8 / 12; in group 2, there were patients with moderate enophthalmos that was maximal in 8 / 12 patients and the length of enophthalmos in the remaining 2 patients was comparable with group 1. . 'Wind ophthalmoscope (Tokyo)' can recognize the development, displacement, and the relationships between orbital structure and the ey",0
"patients with psychiatric disorders under 45 years of age had highest observed rates. The pattern showed an increasing prevalence of OIC, recent and current OC use, comorbid use of alcohol and other drugs and low identification of the source of OC by the family doctor. and hospital. . Conclusions, then, that psychiatric illness in young adulthood is an important consideration for screening OC use in high risk individuals.",0
pylori of group B was the only factor associated with evolution of gastric cancer. A descriptive study of 22 cases and review of the literature.  AT CONCLUSIONS: The follow-up of gastric cancer patients must be carefully considered as long as the results of re-endoscopic biopsies follow-up results cannot be relied on in deciding about maintenance or terminal therapy. ,0
"Comparison with conventional gastroscopy for diagnosing premalignant or malignant lesions (476 cases in total)..  AT 250 WORDS) Stop bleeding from gastric or duodenal ulcers without endoscopy: Early diagnostic endoscopy after active resuscitation.  LEARNING OBJECTIVES: To demonstrate the value of diagnostic endoscopy in the detection of premalignant and malignant gastric and duodenal ulcers, and to discuss the management of gastric and duodenal ulcers in the light of the",0
The Stomachless Pressure Evolution (SPCE) technique achieved significant reduction in the incidence of significant redundant redundant redundant skin; reducing the incidence of enterotomy. The SPCE allows for resection of regions that are at increased risk of closing complications but facilitates the retention of oral feeding. .) 2. Suitable techniques for the prevention and reconstruction of deglutition problems after surgery for laryngo-pharyngeal cancer include the use of prefabricated upper limb,0
"The proportion of cancer-free tissue was 69% (144 / 209).  SPONSORSHIP: This work is supported by the Wellcome Trust, the Wellcome Trust Tenth Place (Merton) Ltd., Kasres Place, London, EP-A and Kasres Place. ",0
(i) LCR = 3347.5 ± 568.9 vs Fibroscan = 3457.0 ± 677.9 (P < 0.001). (ii) GOR = 0.57 (95% CI: 0.42 - 0.77) vs Fibroscan = 0.52 (95% CI: 0.44 - 0.68) (P < 0.001). (iii) EGD = 1.91 (95% CI: 1.43 - 2.51) vs LCR = 1.96 (95% CI: 1.40 - 2.74),0
"People's perceptions in the cancer courses differed widely with respect to frequency of visits to the speech therapist, the frequency of use of alternatives to speech therapy, choice of speech therapy practitioner, and the type and number of written materials needed to convey these messages.  3.) The findings from this study provide the foundation for a team approach to counseling and provision of speech therapy services.",0
"the final point of the examination was the conclusion and no recommendation.  2000 URL: This document was approved by the Ethics Committees of the Italian Society of Cardiology, during the 10.03.1991.  2000 URL: This document was approved by the Social Security Office of Rome on February 15, 1991. ",0
"No significant obstruction was found; three, a foreign body was found.  STRONG: This study demonstrates that debris from the revision of endoscopy, particularly in the form of needles, should be eliminated to try to reduce repeat endoscopies. ""Demonstration of complete obstruction despite no foreign body"" is not proof that endoscopic exploration is unsuccessful. ""However, this series suggests that certain patients with repeat endoscopy for recurrent strictures may benefit from earlier removal of the foreign",0
"Pulse oximetry demonstrated a significant fall of SpO2 (in% of baseline) as time elapsed from treatment beginning, reaching statistical significance after 21 days' treatment.  Results suggest that PGI2 is a useful noninvasive tool in the control of pulmonary hypertension in a group of patients with PPH.) --G.  becqueren; Pulse oximeters have the capability of greatly reducing the time needed to obtain accurate results.",0
"Endonasal approach offers full resolution of polyp in 45.4% of cases. ""Swallows space"" is involved in 100%, hypertelorism in 93%, ears were retracted in 50%, and high-arched palate was seen in 79%.  MEN2a is diagnosed in cases with classical clinical features. ",0
"(a) Demonstrated that sulfasalazine can stop the development of necrosis in patients suffering from rheumatoid arthritis (RA), primary Sjogren's syndrome (pSS), and drug-induced vasculitis; (b) Demonstrated that sulfasalazine can, theoretically, be used as an 'atheroprotective' agent; and (c) Similar to other therapeutic agents for controlling RA, a potential risk of greater calcification of the aorta with this medication exists.",0
"PILL mostly reported ulcers (87.9%); mid-jejunolices were mostly with duodenitis (71.0%), gastric pseudopolyps were rarely (5.7%). Part-transverse view: PILL have more jejunolineal aphthous ulcers (59.4%) and ulcers (43.5%) with erosions (54.9%) and pseudopolyps (49.8%).",0
"Evidence of Helicobacter pylori was found in 8 patients, of who, 5 were asymptomatic, whilst in the remaining 3 other etiologies of dyspeptic symptoms were assumed. Gastrectomized patients with atrophic gastritis were excluded.  CONCLUSIONS: 1.) The prevalence of dyspepsia in the population studied was higher (3 / 112) than those in the literature, probably due to the repeated failure in the diagnosis of extradigestive diseases, with less diagnostic capability of routine screening methods",0
"there were no postoperative complications. Sequence: stent irrigation with Pucci's solution, non-diathermy pancreatic fluid drainage.  estion potential of the treated resected pancreatic tissue requiring interventions.  URL: Recommendation 2: early relaparotomy for acute failed conservative treatment of pancreatic pseudocysts. [table: see text]",0
"26.5% reported previous upper gastrointestinal endoscopy, of which 48% needed intervention. ""Cough with expectoration and decrease of PaO2 were considered the most frequent reactions, followed by hypoxaemia (85.9%) and vomiting (56.1%)."" Symptoms of acute respiratory infection ""was not reported by any child."" Initial evaluation: anemia was found in 15.6% of the patients, chronic fatigue in 52.9% and chronic cough in 44.3%.",0
"Negative predictive value, positive predictive value, sensitivity, specificity, and positive and negative likelihood ratios were 98.2%, 94.7%, 100%, 10.8, and 0.1, respectively.  CONCLUSION: The results of this study suggest that enteroclysis is more sensitive and accurate than fluoroscopic enteroclysis for the detection of complications of Crohn disease, but is not superior to fluoroscopy.",0
The man has pain and dysphagia.  CONCLUSIONS: Gastroesophageal reflux disease is common among patients with odynophagia and / or epigastric pain.  BACKGROUND: Few reports indicate the role of gastroesophageal reflux disease in the pathogenesis of odynophagia.  BACKGROUND: Little is known about the cause and treatment of odynophagia and / or epigastric pain in otherwise healthy adults.,0
"It revealed gastric mucosa from the anterior wall (near the hepatic flexure) and medium sized pylorus without dilation.  PMP occurred in 20% of patients operated on for stones and in 1% of persons without stones, the difference being statistically significant (p < 0.01).  Endoscopic retrograde cholangiopancreatography allows a correct diagnosis in most cases and is a valuable method in the investigation of the significance of occult obstruction of the common bile",0
"50 (88.25%) of 57 children responded for a functional endoscopic evaluation. Two years after the operation, the Ono findings were as follows: 79.75% showed a picture that was normal, 4.33% were stenotic and 14.71% were plicated; and in 20 children (42.11%), a picture that was not clear, nonconclusive, or contradictory between secretiveness and potential steatorrhea was detected.",0
"Greater risk for conversion to specialized units (OR 2.5), routine vaccination for pneumonia in adults (OR 5.0) and the emergence of bacterial lung infections (OR 4.1). ""I's looking at the library"" (Pip-cog / Sarcums) might elicit the following brief communications: Risk for further reduction of inequity using the Gini Index indicates that the use of HPP might be less problematic than has been previously assumed.",0
"Increased colon distention and relative vasodilation were found in the whole colon in response to ingestion of bread with a high flour content.  Interaction between ingested flour and the colon appears to be important.  Interactions between ingested starch, amylose, bran, and colon suggest a potential responsibility of brown-fleshed peas, common vegetables, and rice-containing foods in improving colon health in diabetics.",0
"A shortened upright-limb diagnostic protocol included random biopsies to identify celiac disease, positive antiendomysium antibody in 10-60%, antigliadin antibody in 9-53%, and duodenal biopsies to diagnose celiac disease in 59%. were obtained in 406 children during 1975-1994.  AP: Celiac disease is a chronic malabsorption disorder with the potential for lifelong debilitating effects.",0
"Patients with ECOM had a higher prevalence of smoking and alcohol use. The presence of smoke was only significant in the ET subgroup. (2267.8 vs 776.5 Kyushu and 2087.4 vs 2788.5 Kyushu, respectively).  5. It is concluded that significant differences exist between ECOM and ET and that smoking is an independent risk factor in ECOM.",0
"""Coronavirus disease 2019"" (COVID-19). ""In this paper, one participant only mentioned willingness to use a pen for delivery of self-health care or self-management by using computer-based health home-based assessments (CBHAs)..  ţCONCLUSIONS: Despite the fact that the numbers of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) have recently spiked, today, we have much evidence of the public",0
"We studied 205 patients at least 12 months after the beginning of therapy.  EFFICACY OF OBESITY: The higher the BMI we are taking on, the greater is the risk. A weight control program should be continued for patients after antireflux surgery.  SURGICAL TIME: When adequately applied, the ambulatory pH monitoring should reduce, respectively, symptoms and improve GERD.",0
"The incidence of duodenal ulcers was 7.1%; gastric ulcers 1.0%; duodenal and gastric ulcer combined 3.1%; gastric ulcer alone 1.5%; in the control group 8.9%.].  GRF.) In conclusion, all the cases of duodenal or gastric ulcer with symptoms of gastric outlet obstruction should be operated, and post-operative treatment should be performed in selected cases.",0
"In previous studies, it was found that cleaning of the stomach (or the esophagus) could reduce the recurrent reflux symptoms. ""On the other hand, the risk of stress-induced gastroesophageal reflux disease has been shown to increase after coffee consumption."" This can result in some recommendations that coffee-induced lower esophageal sphincter relaxation should not be taken into consideration in patients with recurrent heartburn.",0
small bowel biopsies were negative and repeat endoscopic evaluation concluded a submucosal tumour which was later confirmed by CT scan.  Rapid evolution of symptoms is one of the most important signs of gastrointestinal bleeding.  Unexplained hemorrhagic or melena should lead to endoscopic investigation. A short history of unusually severe upper or lower gastrointestinal bleeding is important in order to distinguish small bowel lesions.,0
"90% of patients had healed mucosal lesions after 10 days of treatment and 96% after 28 days, and 76.7% had healed after 40 days. There was no statistical difference between the two groups at either point (p = 0.57 at 30 days and p = 0.07 at 40 days). .) 6 months after treatment there was no significant difference between patients treated with metronidazole and ofloxacin (p = 0.63).",0
"99.1% intestinal sounding, 61.3% serosa surveillance.  IMPLICATIONS FOR NURSING PRACTICE: Staging of early colonic cancer and high frequency of serosa surveillance are essential in improving survival. [table: see text] The field of primary colorectal cancer is rapidly evolving and new areas of investigation need to be emphasized.] A multidisciplinary team approach to colonic malignancy is essential to provide optimal care to the patient.",0
"Helicobacter pylori was not detected, but some gastroduodenal mucosal ulcers and gastric cancer were detected. .) Results evidence that (1) gastritis, indicating partial or complete mucosal destruction, were found in the majority of biopsy specimens of patients with peptic ulcer with peptic stricture and Crohn's disease, but gastric cancer and gastritis probably did not involve the stomach in patients with Crohn's disease or gastric cancer.",0
"22 patients (91%) had MLD. Statistical significances were obtained with the association of two variables: 1) endoscopic rectal length > 10 cm in patients with previous SBE (p = 0.032), 2) MLD > 15 cm in patients with previous CS + (p = 0.014).  Abrasion biopsy of both colon and rectum may not be sufficient to correctly diagnose diverticulitis.",0
